Facility ID,Name,Type,Street Address,City,County,State,Zip Code,Facility Phone Number,Facility Latitude,Facility Longitude,Facility Location
1739,Terrace View Long Term Care Facility,Residential Health Care Facility,462 Grider Street,Buffalo,Erie,New York,14215,7165517100,43.009781,-78.181778,"(43.009781, -78.181778)"
15031,Babylon Beach House Home for Adults,Adult Home,23 Yacht Club Road,Babylon,Suffolk,New York,11702,6316693323,43.010296,-76.086212,"(43.010296, -76.086212)"
4826,Seton Health at Schuyler Ridge Residential Healthcare,Residential Health Care Facility,1 Abele Boulevard,Clifton Park,Saratoga,New York,12065,5183711400,43.010868,-76.083694,"(43.010868, -76.083694)"
1401,Sea Crest Nursing and Rehabilitation Center,Residential Health Care Facility,3035 West 24th St,Brooklyn,Kings,New York,11224,7183724500,43.012351,-74.999532,"(43.012351, -74.999532)"
343,The Grand Rehabilitation and Nursing at Batavia,Residential Health Care Facility,257 State St,Batavia,Genesee,New York,14020,5853431300,43.014547,-78.78507,"(43.014547, -78.78507)"
3407,Sapphire Nursing and Rehab at Goshen,Residential Health Care Facility,46 Harriman Drive,Goshen,Orange,New York,10924,8453601207,43.015245,-78.789439,"(43.015245, -78.789439)"
14900,Park Terrace at Radisson,Adult Home,2981 Town Center Road,Baldwinsville,Onondaga,New York,13027,3156389207,43.015533,-78.786102,"(43.015533, -78.786102)"
3053,Onondaga Center for Rehabilitation and Nursing,Residential Health Care Facility,217 East Avenue,Minoa,Onondaga,New York,13116,3156567277,43.018436,-75.047272,"(43.018436, -75.047272)"
14935,Hampshire House Adult Home,Adult Home,1846 County Highway 48,Oneonta,Otsego,New York,13820,6074326171,43.019142,-76.011854,"(43.019142, -76.011854)"
14807,"The Sentinel of Amsterdam, LLC",Adult Home,10 Market Street,Amsterdam,Montgomery,New York,12010,5188960010,43.019457,-77.093424,"(43.019457, -77.093424)"
9817,EverCare at Home,Certified Home Health Agency,31 Cerone Place,Newburgh,Orange,New York,12550,8554856697,43.025597,-74.998444,"(43.025597, -74.998444)"
278,"Absolut Center for Nursing and Rehabilitation at Aurora Park, LLC",Residential Health Care Facility,292 Main Street,East Aurora,Erie,New York,14052,7166521560,43.025696,-76.215347,"(43.025696, -76.215347)"
15387,Memory Care at The Glen at Hiland Meadows,Adult Home,48 Longview Drive,Queensbury,Warren,New York,12804,5188327804,43.025967,-76.026651,"(43.025967, -76.026651)"
15120,Crestview Manor ALP,Adult Home,150 Old Saw Mill River Road,Hawthorne,Westchester,New York,10532,9147691762,43.026154,-78.862457,"(43.026154, -78.862457)"
1771,VNA Home Health,Certified Home Health Agency,35 Colvin Avenue,Albany,Albany,New York,12206,5184892681,43.026196,-73.386436,"(43.026196, -73.386436)"
8513,United Odd Fellow and Rebekah Home LTHHCP,Long Term Home Health Care Program,1040 Havemeyer Avenue,Bronx,Bronx,New York,10462,7188636200,43.026329,-74.984627,"(43.026329, -74.984627)"
15063,Village Walk A Carlisle Assisted Living Community,Adult Home,131 East Main Street,Patchogue,Suffolk,New York,11772,6315039000,43.026921,-74.984399,"(43.026921, -74.984399)"
1731,Ocean Gardens Care Center,Residential Health Care Facility,64-11 Beach Channel Drive,Arverne,Queens,New York,11692,7189450700,43.028267,-73.381419,"(43.028267, -73.381419)"
2961,Montefiore Medical Center,Long Term Home Health Care Program,One Fordham Plaza Suite 1100,Bronx,Bronx,New York,10458,7184054400,43.033218,-76.14779,"(43.033218, -76.14779)"
15054,Sunrise of Holbrook,Adult Home,320 Patchogue-Holbrook Road,Holbrook,Suffolk,New York,11741,6312898400,43.035419,-76.208199,"(43.035419, -76.208199)"
14990,Garnerville Home,Adult Home,216 Ramapo Road Route 202,Garnerville,Rockland,New York,10923,8452415284,43.035419,-76.208199,"(43.035419, -76.208199)"
1704,Central Queens Rehabilitation and Nursing Center,Residential Health Care Facility,69-95 Queens Midtown Expressway,Maspeth,Queens,New York,11378,7184292200,43.036769,-76.338797,"(43.036769, -76.338797)"
483,Wilkinson Residential Health Care Facility,Residential Health Care Facility,4988 Sthwy 30,Amsterdam,Montgomery,New York,12010,5188423100,43.036987,-76.075798,"(43.036987, -76.075798)"
459,Fairport Baptist Homes,Residential Health Care Facility,4646 Nine Mile Point Road,Fairport,Monroe,New York,14450,5853770350,43.038217,-75.359918,"(43.038217, -75.359918)"
6232,The Grand Rehabilitation and Nursing at River Valley,Residential Health Care Facility,140 Main St,Poughkeepsie,Dutchess,New York,12601,8454547600,43.039127,-78.979385,"(43.039127, -78.979385)"
15096,Ivy Lodge,Adult Home,108 Main Street,Saugerties,Ulster,New York,12477,8452464646,43.040068,-76.076708,"(43.040068, -76.076708)"
14698,Juniper Glen Alzheimer's Special Care Center,Adult Home,8820 Transit Road,East Amherst,Erie,New York,14051,7165682099,43.043674,-76.136673,"(43.043674, -76.136673)"
4328,Highbridge Woodycrest Center,Residential Health Care Facility,936 Woodycrest Avenue,Bronx,Bronx,New York,10452,7185798875,43.043891,-76.154899,"(43.043891, -76.154899)"
5774,Elderwood at Wheatfield,Residential Health Care Facility,2600 Niagara Falls Boulevard,Niagara Falls,Niagara,New York,14304,7162158000,43.044483,-74.334122,"(43.044483, -74.334122)"
839,Schenectady Center for Rehabilitation and Nursing,Residential Health Care Facility,526 Altamont Ave,Schenectady,Schenectady,New York,12303,5183466121,43.049301,-75.869614,"(43.049301, -75.869614)"
3391,North Shore Home Care LTHHCP,Long Term Home Health Care Program,972 Brush Hollow Road,Westbury,Nassau,New York,11590,5168765300,43.050455,-76.572593,"(43.050455, -76.572593)"
14967,Danforth Adult Care Center,Adult Home,19 Danforth Street,Hoosick Falls,Rensselaer,New York,12090,5186865167,43.053211,-74.851563,"(43.053211, -74.851563)"
4718,CenterWell Home Health,Certified Home Health Agency,"865 Merrick Avenue, 3rd Floor",Westbury,Nassau,New York,11590,5167468013,43.053761,-76.172157,"(43.053761, -76.172157)"
14865,Wheatfield Commons,Adult Home,3920 Forest Parkway,North Tonawanda,Niagara,New York,14120,7164757600,43.053761,-76.172157,"(43.053761, -76.172157)"
1034,Wayne County Nursing Home,Residential Health Care Facility,1529 Nye Road,Lyons,Wayne,New York,14489,3159465673,43.05497,-75.228828,"(43.05497, -75.228828)"
899,Waters Edge Rehab & Nursing Center at Port Jefferson,Residential Health Care Facility,150 Dark Hollow Road,Port Jefferson,Suffolk,New York,11777,6314735400,43.055971,-75.361046,"(43.055971, -75.361046)"
398,Oneida Health Rehabilitation and Extended Care,Residential Health Care Facility,323 Genesee Street,Oneida,Madison,New York,13421,3153636000,43.05644,-75.364326,"(43.05644, -75.364326)"
14745,Brooklyn Adult Care Center,Adult Home,2830 Pitkin Avenue,Brooklyn,Kings,New York,11208,7182350900,43.057522,-76.137817,"(43.057522, -76.137817)"
1250,Kings Harbor Multicare Center,Residential Health Care Facility,2000 E Gunhill Road,Bronx,Bronx,New York,10469,7183200400,43.057526,-75.363594,"(43.057526, -75.363594)"
14997,Home of the Good Shepherd at Highpointe,Adult Home,26 Rock Rose Way,Malta,Saratoga,New York,12020,5185812800,43.058069,-77.467812,"(43.058069, -77.467812)"
4403,Hudson Valley Long Term Home Health Care Program,Long Term Home Health Care Program,266 Vineyard Avenue,Highland,Ulster,New York,12528,8456919225,43.060389,-76.130475,"(43.060389, -76.130475)"
1875,Jefferson County Public Health Service,Certified Home Health Agency,531 Meade Street,Watertown,Jefferson,New York,13601,3157863770,43.062256,-77.100143,"(43.062256, -77.100143)"
14783,Elderwood Village at Greece,Adult Home,1404 Long Pond Road,Rochester,Monroe,New York,14626,5852257210,43.062344,-77.109703,"(43.062344, -77.109703)"
14718,Keene Valley Neighborhood House,Adult Home,1782 Route 73,Keene Valley,Essex,New York,12943,5185764474,43.062393,-78.828229,"(43.062393, -78.828229)"
1094,The Enclave at Rye Rehabilitation and Nursing Center,Residential Health Care Facility,1000 High St,Port Chester,Westchester,New York,10573,9149371200,43.063739,-77.650281,"(43.063739, -77.650281)"
920,Carillon Nursing and Rehabilitation Center,Residential Health Care Facility,830 Park Avenue,Huntington,Suffolk,New York,11743,6312715800,43.06424,-77.028801,"(43.06424, -77.028801)"
14625,Hilltop Manor West,Adult Home,286 Deyo Hill Road,Johnson City,Broome,New York,13790,6077987818,43.06725,-77.436434,"(43.06725, -77.436434)"
4887,Bronx Gardens Rehabilitation and Nursing Center,Residential Health Care Facility,2175 Quarry Rd,Bronx,Bronx,New York,10457,7189603910,43.067909,-77.406142,"(43.067909, -77.406142)"
1832,Suffolk Co Dept of Health Services Bureau  of Public Health Nursing,Certified Home Health Agency,100 Veterans Memorial Highway,Hauppauge,Suffolk,New York,11788,6318533069,43.068096,-74.330643,"(43.068096, -74.330643)"
3550,Visiting Nurse Service of Ithaca & Tompkins County Inc,Long Term Home Health Care Program,138 Cecil A Malone Dr,Ithaca,Tompkins,New York,14850,6072730466,43.069122,-77.441177,"(43.069122, -77.441177)"
3876,Hospice of Westchester,Hospice,"1025 Westchester Avenue, Suite 200",White Plains,Westchester,New York,10604,9146821484,43.070301,-75.344276,"(43.070301, -75.344276)"
3057,VNA Home Health,Long Term Home Health Care Program,35 Colvin Avenue,Albany,Albany,New York,12206,5184892681,43.072311,-74.370544,"(43.072311, -74.370544)"
1703,Brookhaven Rehabilitation & Health Care Center LLC,Residential Health Care Facility,250 Beach 17th Street,Far Rockaway,Queens,New York,11691,7184717500,43.072346,-75.342911,"(43.072346, -75.342911)"
14693,Absolutcare of Orchard Brooke,Adult Home,6060 Armor Road,Orchard Park,Erie,New York,14127,7166626753,43.073601,-75.341659,"(43.073601, -75.341659)"
15082,Jeffersonville Senior Living,Adult Home,4806 Route 52,Jeffersonville,Sullivan,New York,12748,8454824375,43.074463,-78.865974,"(43.074463, -78.865974)"
2815,Elderwood at Williamsville,Residential Health Care Facility,200 Bassett Road,Williamsville,Erie,New York,14221,7166896681,43.078709,-75.654625,"(43.078709, -75.654625)"
3455,"Harris Hill Nursing Facility, LLC",Residential Health Care Facility,2699 Wehrle Drive,Williamsville,Erie,New York,14221,7166323700,43.079109,-75.997574,"(43.079109, -75.997574)"
1109,Yonkers Center for Rehabilitation and Nursing,Residential Health Care Facility,115 South Broadway,Yonkers,Westchester,New York,10701,9143787358,43.079891,-75.274467,"(43.079891, -75.274467)"
10353,EPIC Rehabilitation and Nursing at White Plains,Residential Health Care Facility,120 Church Street,White Plains,Westchester,New York,10601,,43.084225,-76.179787,"(43.084225, -76.179787)"
4551,Ghent Rehabilitation & Nursing Center,Residential Health Care Facility,1 Whittier Way,Ghent,Columbia,New York,12075,5188280800,43.085077,-73.804532,"(43.085077, -73.804532)"
970,Roscoe Rehabilitation and Nursing Center,Residential Health Care Facility,420 Rockland Road,Roscoe,Sullivan,New York,12776,6074984121,43.085672,-73.819028,"(43.085672, -73.819028)"
14942,Park Inn Home,Adult Home,115-02 Ocean Promenade,Rockaway Park,Queens,New York,11694,7186343400,43.086617,-75.254684,"(43.086617, -75.254684)"
592,Colonial Park Rehabilitation and Nursing Center,Residential Health Care Facility,950 Floyd Avenue,Rome,Oneida,New York,13440,3153365400,43.086698,-75.189558,"(43.086698, -75.189558)"
1845,Sullivan County Public Health Services,Certified Home Health Agency,50 Community Lane,Liberty,Sullivan,New York,12754,8452920100,43.087677,-77.49865,"(43.087677, -77.49865)"
64,Willow Point Rehabilitation and Nursing Center,Residential Health Care Facility,3700 Old Vestal Road,Vestal,Broome,New York,13850,6077634400,43.088072,-77.531694,"(43.088072, -77.531694)"
6960,New York Congregational Nursing Center LTHHCP,Long Term Home Health Care Program,135 Linden Boulevard,Brooklyn,Kings,New York,11226,7182824300,43.08839,-73.789253,"(43.08839, -73.789253)"
15299,Richmond Center for Rehabilitation and Specialty Healthcare.,Residential Health Care Facility,75 Vanderbilt Avenue,Staten Island,Richmond,New York,10304,,43.08913,-75.189423,"(43.08913, -75.189423)"
38,Cuba Memorial Hospital Inc SNF,Residential Health Care Facility,140 West Main Street,Cuba,Allegany,New York,14727,5859682000,43.08913,-75.189423,"(43.08913, -75.189423)"
15022,Brookdale Painted Post,Adult Home,120 Creekside Drive,Painted Post,Steuben,New York,14870,6079625096,43.090489,-78.907705,"(43.090489, -78.907705)"
3433,Smithtown Center for Rehabilitation & Nursing Care,Residential Health Care Facility,391 North Country Road,Smithtown,Suffolk,New York,11787,6313612020,43.091022,-75.256882,"(43.091022, -75.256882)"
491,Glengariff Rehabilitation and Healthcare Center,Residential Health Care Facility,141 Dosoris Lane,Glen Cove,Nassau,New York,11542,5166761100,43.092171,-77.582054,"(43.092171, -77.582054)"
310,Elderwood at Ticonderoga,Residential Health Care Facility,101 Adirondack Drive,Ticonderoga,Essex,New York,12883,5185856771,43.092171,-77.582054,"(43.092171, -77.582054)"
1227,Bainbridge Nursing & Rehabilitation Center,Residential Health Care Facility,3518 Bainbridge Avenue,Bronx,Bronx,New York,10467,7186551991,43.092342,-78.906151,"(43.092342, -78.906151)"
651,Houghton Rehabilitation & Nursing Center,Residential Health Care Facility,9876 Luckey Dr,Houghton,Allegany,New York,14744,7165672207,43.093094,-75.242401,"(43.093094, -75.242401)"
15125,The Fountains at RiverVue,Adult Home,1 Rivervue Place,Tuckahoe,Westchester,New York,10707,9147686000,43.094048,-79.0504,"(43.094048, -79.0504)"
14630,Brookdale Vestal West,Adult Home,421 Plaza Drive,Vestal,Broome,New York,13850,6077711700,43.096467,-78.864856,"(43.096467, -78.864856)"
15267,Daleview Care Center,Residential Health Care Facility,530 Fulton Street,Farmingdale,Nassau,New York,11735,,43.096687,-79.052055,"(43.096687, -79.052055)"
15035,Elmore Home for Adults,Adult Home,330 Elmore Street,Central Islip,Suffolk,New York,11722,6312346506,43.097446,-77.613304,"(43.097446, -77.613304)"
10108,Delhi Rehabilitation and Nursing Center,Residential Health Care Facility,41861 State Route 10,Delhi,Delaware,New York,13753,6074644444,43.0975,-77.616798,"(43.0975, -77.616798)"
194,Ferncliff Nursing Home Co Inc,Residential Health Care Facility,21 Ferncliff Drive,Rhinebeck,Dutchess,New York,12572,8458762011,43.0975,-77.616798,"(43.0975, -77.616798)"
269,Schofield Residence,Residential Health Care Facility,3333 Elmwood Avenue,Kenmore,Erie,New York,14217,7168741566,43.099258,-76.181641,"(43.099258, -76.181641)"
4898,Father Baker Manor,Residential Health Care Facility,6400 Powers Road,Orchard Park,Erie,New York,14127,7166670001,43.099613,-75.275528,"(43.099613, -75.275528)"
1405,The Phoenix Rehabilitation and Nursing Center,Residential Health Care Facility,140 St Edwards Street,Brooklyn,Kings,New York,11201,7188586400,43.099613,-75.275528,"(43.099613, -75.275528)"
1593,Twin Tier Home Health Inc,Certified Home Health Agency,601 Riverside Drive,Johnson City,Broome,New York,13790,6077638946,43.099613,-75.275528,"(43.099613, -75.275528)"
1576,Ditmas Park Care Center,Residential Health Care Facility,2107 Ditmas Avenue,Brooklyn,Kings,New York,11226,7184628100,43.099726,-76.178733,"(43.099726, -76.178733)"
7790,Split Rock Long Term Home Health Care Program,Long Term Home Health Care Program,3525 Baychester Avenue,Bronx,Bronx,New York,10466,7182983900,43.099726,-76.178733,"(43.099726, -76.178733)"
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility,428 State Route 146,Altamont,Albany,New York,12009,5188615141,43.104618,-77.577599,"(43.104618, -77.577599)"
2974,LeRoy Village Green Nursing and Rehabilitation Center,Residential Health Care Facility,10 Munson Street,Le Roy,Genesee,New York,14482,5857682561,43.106708,-75.169979,"(43.106708, -75.169979)"
14811,The Regency at Glen Cove,Adult Home,94 School Street,Glen Cove,Nassau,New York,11542,5166743007,43.107172,-76.186207,"(43.107172, -76.186207)"
15050,Brandywine Senior Living at Huntington Terrace,Adult Home,70 Pinelawn Road,Melville,Suffolk,New York,11747,6315310000,43.109051,-76.037949,"(43.109051, -76.037949)"
131,Valley View Manor Nursing Home,Residential Health Care Facility,40 Park Street,Norwich,Chenango,New York,13815,6073349931,43.109913,-77.441704,"(43.109913, -77.441704)"
15226,Eastern Star Home,Adult Home,8290 State Route 69,Oriskany,Oneida,New York,13424,3157369311,43.110343,-77.439949,"(43.110343, -77.439949)"
546,Sands Point Center for Health and Rehabilitation,Residential Health Care Facility,1440 Port Washington Blvd,Port Washington,Nassau,New York,11050,5167199400,43.110699,-77.448196,"(43.110699, -77.448196)"
204,Hospice at Lourdes,Hospice,4102 Old Vestal Road,Vestal,Broome,New York,13850,6077985692,43.110882,-77.597885,"(43.110882, -77.597885)"
710,Montgomery Nursing and Rehabilitation Center,Residential Health Care Facility,"2817 Albany Post Road, Box 158",Montgomery,Orange,New York,12549,8454573155,43.112251,-77.616165,"(43.112251, -77.616165)"
14612,Bronxwood,Adult Home,799 East Gun Hill Road,Bronx,Bronx,New York,10467,7188819100,43.112316,-77.593231,"(43.112316, -77.593231)"
465,The Hurlbut,Residential Health Care Facility,1177 East Henrietta Rd,Rochester,Monroe,New York,14623,5854244770,43.113329,-77.809681,"(43.113329, -77.809681)"
477,St Anns Community,Residential Health Care Facility,920 Cherry Ridge Boulevard,Webster,Monroe,New York,14580,5856976999,43.120696,-77.809989,"(43.120696, -77.809989)"
14741,New South Shore Manor,Adult Home,1041 East 83rd Street,Brooklyn,Kings,New York,11236,7182417035,43.120728,-76.163551,"(43.120728, -76.163551)"
806,Massena Rehabilitation & Nursing Center,Residential Health Care Facility,89 Grove Street,Massena,Saint Lawrence,New York,13662,3157692494,43.121498,-77.441704,"(43.121498, -77.441704)"
951,"St Johnland Nursing Center, Inc",Residential Health Care Facility,395 Sunken Meadow Road,Kings Park,Suffolk,New York,11754,6312695800,43.122807,-76.181442,"(43.122807, -76.181442)"
15001,Home of the Good Shepherd Saratoga,Adult Home,394-402 Church Street,Saratoga Springs,Saratoga,New York,12866,5184507360,43.125744,-77.586365,"(43.125744, -77.586365)"
1246,Bronx Park Rehabilitation & Nursing Center,Residential Health Care Facility,3845 Carpenter Ave,Bronx,Bronx,New York,10467,7187981100,43.126096,-76.233516,"(43.126096, -76.233516)"
4217,Slate Valley Center for Rehabilitation and Nursing,Residential Health Care Facility,10421 State Route 40,Granville,Washington,New York,12832,5186422346,43.126938,-77.527718,"(43.126938, -77.527718)"
15059,Atria South Setauket,Adult Home,4089 Nesconset Highway,Centereach,Suffolk,New York,11720,6314738000,43.128445,-77.686188,"(43.128445, -77.686188)"
14613,St. Vincent de Paul Assisted Living Program,Adult Home,900 Interval Avenue,Bronx,Bronx,New York,10459,9176459200,43.128718,-77.474152,"(43.128718, -77.474152)"
3374,Jewish Home of Rochester,Residential Health Care Facility,2021 South Winton Road,Rochester,Monroe,New York,14618,5854277760,43.129601,-77.486,"(43.129601, -77.486)"
14778,Grande'ville Senior Living Community,Adult Home,555 Maiden Lane,Rochester,Monroe,New York,14616,5856216160,43.130035,-77.609718,"(43.130035, -77.609718)"
1853,Cattaraugus County Dept of Health Home Health Agency,Certified Home Health Agency,1 Leo Moss Drive,Olean,Cattaraugus,New York,14760,7163738050,43.130884,-73.768359,"(43.130884, -73.768359)"
517,"Rockville Skilled Nursing & Rehabilitation Center, LLC",Residential Health Care Facility,50 Maine Avenue,Rockville Centre,Nassau,New York,11570,5165368000,43.13718,-77.579778,"(43.13718, -77.579778)"
721,Orchard Rehabilitation & Nursing Center,Residential Health Care Facility,600 Bates Road,Medina,Orleans,New York,14103,5857984100,43.138133,-77.474005,"(43.138133, -77.474005)"
14957,Long Island Living Center,Adult Home,431 Beach 20th Street,Far Rockaway,Queens,New York,11691,7183272700,43.139953,-77.650291,"(43.139953, -77.650291)"
1688,"Oceanview Nursing & Rehabilitation Center, LLC",Residential Health Care Facility,315 Beach 9th Street,Far Rockaway,Queens,New York,11691,7184716000,43.140167,-77.613838,"(43.140167, -77.613838)"
14725,Pineview Commons H.F.A.,Adult Home,201 South Melcher Street,Johnstown,Fulton,New York,12095,5187625488,43.144165,-76.344282,"(43.144165, -76.344282)"
14885,Crossroads,Adult Home,120 Gifford Street,Syracuse,Onondaga,New York,13202,3157013894,43.144634,-76.344734,"(43.144634, -76.344734)"
14919,The Eliot at Erie Station ALP,Adult Home,10 - 18 John Street,Middletown,Orange,New York,10940,8453422077,43.14901,-77.636139,"(43.14901, -77.636139)"
139,Plattsburgh Rehabilitation and Nursing Center,Residential Health Care Facility,8 Bushey Boulevard,Plattsburgh,Clinton,New York,12901,5185633261,43.149281,-77.544769,"(43.149281, -77.544769)"
15086,"Longview, an Ithacare Community",Adult Home,1 Bella Vista Drive,Ithaca,Tompkins,New York,14850,6073756300,43.151859,-77.595985,"(43.151859, -77.595985)"
1383,The Chateau at Brooklyn Rehabilitation and Nursing Center,Residential Health Care Facility,3457 Nostrand Avenue,Brooklyn,Kings,New York,11229,7186151100,43.153465,-78.6717,"(43.153465, -78.6717)"
539,The Five Towns Premier Rehabilitation & Nursing Center,Residential Health Care Facility,1050 Central Avenue,Woodmere,Nassau,New York,11598,5163749300,43.153564,-79.038345,"(43.153564, -79.038345)"
3561,HCR / HCR Home Care,Long Term Home Health Care Program,"290 Elwood Davis Road, Suite 104",Liverpool,Onondaga,New York,13088,3152800681,43.153688,-78.66865,"(43.153688, -78.66865)"
299,Elderwood at Grand Island,Residential Health Care Facility,2850 Grand Island Blvd,Grand Island,Erie,New York,14072,7167735900,43.154247,-77.586456,"(43.154247, -77.586456)"
559,"Excel at Woodbury for Rehabilitation and Nursing, LLC",Residential Health Care Facility,8533 Jericho Tpke,Woodbury,Nassau,New York,11797,5166924100,43.164825,-75.339493,"(43.164825, -75.339493)"
14890,Keepsake Village at Greenpoint,Adult Home,138 Old Liverpool Road,Liverpool,Onondaga,New York,13088,3154514567,43.174129,-78.740523,"(43.174129, -78.740523)"
14946,The Elliot Pearl House,Adult Home,140 Beach 119th Street,Rockaway Park,Queens,New York,11694,7189455700,43.178253,-76.299818,"(43.178253, -76.299818)"
586,Newfane Rehab & Health Care Center,Residential Health Care Facility,2709 Transit Rd,Newfane,Niagara,New York,14108,7167787111,43.185364,-78.73307,"(43.185364, -78.73307)"
5629,Catholic Home Care,Certified Home Health Agency,"110 Bi-County Boulevard, Suite 114",Farmingdale,Nassau,New York,11735,6318287400,43.186798,-78.670219,"(43.186798, -78.670219)"
14817,The Bristal at North Hills,Adult Home,99 South Service Road,North Hills,Nassau,New York,11040,5162333100,43.189273,-77.548839,"(43.189273, -77.548839)"
9736,Hudson Valley Certified Home Health Agency,Certified Home Health Agency,266 Vineyard Avenue,Highland,Ulster,New York,12528,8456919225,43.190228,-77.584351,"(43.190228, -77.584351)"
805,North Country Nursing & Rehabilitation Center,Residential Health Care Facility,182 Highland Road,Massena,Saint Lawrence,New York,13662,3157699956,43.191551,-77.701538,"(43.191551, -77.701538)"
15017,Sue's Rest,Adult Home,396 Canisteo Street,Hornell,Steuben,New York,14843,6073243222,43.192566,-77.802086,"(43.192566, -77.802086)"
1689,Park Nursing Home,Residential Health Care Facility,128 Beach 115th Street,Rockaway Park,Queens,New York,11694,7184746400,43.192609,-77.562945,"(43.192609, -77.562945)"
766,The Center for Nursing and Rehabilitation at Hoosick Falls,Residential Health Care Facility,21 Danforth Street,Hoosick Falls,Rensselaer,New York,12090,5186864371,43.193024,-77.509008,"(43.193024, -77.509008)"
56,"Absolut Center for Nursing and Rehabilitation at Endicott, LLC",Residential Health Care Facility,301 Nantucket Drive,Endicott,Broome,New York,13760,6077542705,43.193474,-77.584404,"(43.193474, -77.584404)"
3421,Long Island State Veterans Home,Residential Health Care Facility,SUNY At Stonybrook 100 Patriots Road,Stonybrook,Suffolk,New York,11790,6314448606,43.193581,-78.573296,"(43.193581, -78.573296)"
497,Grandell Rehabilitation and Nursing Center,Residential Health Care Facility,645 W Broadway,Long Beach,Nassau,New York,11561,5168891100,43.195732,-77.61779,"(43.195732, -77.61779)"
8516,Fort Tryon Long Term Home Health Care Program,Long Term Home Health Care Program,3525 Baychester Avenue,Bronx,Bronx,New York,10466,2122355100,43.200206,-77.697494,"(43.200206, -77.697494)"
282,Fiddlers Green Manor Rehabilitation and Nursing Center,Residential Health Care Facility,168 West Main Street,Springville,Erie,New York,14141,7165924781,43.201027,-77.497665,"(43.201027, -77.497665)"
3984,Elizabeth Seton Children's Center,Residential Health Care Facility,300 Corporate Boulevard South,Yonkers,Westchester,New York,10701,9142946300,43.201027,-77.497665,"(43.201027, -77.497665)"
14764,Rochester Presbyterian Home,Adult Home,256 Thurston Road,Rochester,Monroe,New York,14619,5852359100,43.203681,-73.486671,"(43.203681, -73.486671)"
1670,Ozanam Hall of Queens Nursing Home Inc,Residential Health Care Facility,42-41 201st Street,Bayside,Queens,New York,11361,7184232000,43.205019,-73.486095,"(43.205019, -73.486095)"
9703,Constellation Home Care,Certified Home Health Agency,"6851 Jericho Turnpike, Suite 150",Syosset,Nassau,New York,11791,6312464100,43.2055,-77.698393,"(43.2055, -77.698393)"
14746,Garden of Eden Assisted Living Program,Adult Home,1608-1620 Stillwell Avenue,Brooklyn,Kings,New York,11223,7182365757,43.208538,-77.470936,"(43.208538, -77.470936)"
5670,Schervier Pavilion,Residential Health Care Facility,22 Van Duzer Place,Warwick,Orange,New York,10990,8459875656,43.209,-77.469734,"(43.209, -77.469734)"
14983,L'Dor Assisted Living,Adult Home,156 West Clarkstown Road,New City,Rockland,New York,10956,8453564108,43.212967,-77.435051,"(43.212967, -77.435051)"
6300,New York State Veterans Home at Montrose,Residential Health Care Facility,2090 Albany Post Rd,Montrose,Westchester,New York,10548,9147886000,43.213066,-78.370117,"(43.213066, -78.370117)"
1715,Chapin Home for the Aging,Residential Health Care Facility,165-01 Chapin Parkway,Jamaica,Queens,New York,11432,7187392523,43.214986,-78.372757,"(43.214986, -78.372757)"
381,Carthage Center for Rehabilitaiton and Nursing,Residential Health Care Facility,1045 West Street,Carthage,Jefferson,New York,13619,3154933220,43.215839,-77.695869,"(43.215839, -77.695869)"
4249,Willcare,Certified Home Health Agency,346 Delaware Avenue,Buffalo,Erie,New York,14202,7168567500,43.217644,-75.436157,"(43.217644, -75.436157)"
6519,The Knolls,Residential Health Care Facility,55 Grasslands Road,Valhalla,Westchester,New York,10595,9147396700,43.220108,-77.945473,"(43.220108, -77.945473)"
14730,The Eliot at Catskill,Adult Home,122 Jefferson Heights,Catskill,Greene,New York,12414,5189437100,43.220272,-75.450333,"(43.220272, -75.450333)"
360,FoltsBrook Center for Nursing and Rehabilitation,Residential Health Care Facility,104 North Washington Street,Herkimer,Herkimer,New York,13350,3158666964,43.222711,-77.6643,"(43.222711, -77.6643)"
15108,The Terrace at Newark,Adult Home,208 Route 88 South,Newark,Wayne,New York,14513,3153315282,43.223004,-77.656983,"(43.223004, -77.656983)"
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility,200 Washington Ave Ext,Albany,Albany,New York,12203,5184562000,43.223637,-78.397141,"(43.223637, -78.397141)"
785,Tolstoy Foundation Rehabilitation and Nursing Center,Residential Health Care Facility,100 Lake Road,Valley Cottage,Rockland,New York,10989,8452689339,43.229935,-75.443466,"(43.229935, -75.443466)"
14684,Brothers of Mercy Sacred Heart Home,Adult Home,4526 Ransom Road,Clarence,Erie,New York,14031,7167592644,43.232052,-75.466057,"(43.232052, -75.466057)"
4066,North Shore-LIJ Orzac Center for Rehabilitation,Residential Health Care Facility,900 Franklin Avenue,Valley Stream,Nassau,New York,11580,5162566700,43.236221,-75.452438,"(43.236221, -75.452438)"
1600,Coler Rehabilitation and Nursing Care Center,Residential Health Care Facility,900 Main Street,Roosevelt Island,New York,New York,10044,2128486300,43.240555,-78.216614,"(43.240555, -78.216614)"
14735,Meadowbrook Terrace Assisted Living Facility,Adult Home,21957 Cole Road,Carthage,Jefferson,New York,13619,3155191246,43.240658,-78.211777,"(43.240658, -78.211777)"
